URI,Label,Project,Project URI,Item Category,Last Updated,Authorship,Latitude (WGS-84),Longitude (WGS-84),Geospatial note,Early Date (BCE/CE),Late Date (BCE/CE),Context URI,Context (1),Context (2),Context (3),Context (4),Context (5),Context (6),Has anatomical identification [URI],Has anatomical identification [Label],Has Biological Taxonomy [URI],Has Biological Taxonomy [Label],Has physiological sex determination [URI],Has physiological sex determination [Label],Bone Preservation,Bone Box #,Skeletal Area,Bone Catalogue #,Cut/Gnaw Marks?,Common Name,Side,NISP,Part,Element,Date,Distal Fused?,Bucket #,Articulates/Pair with?,Taxon,Principle Author / Analyst,Comments,Proximal Fused?,Notes on Tag,Level,NISP (Number of Identified Specimens),Bp,% Preserved,Locus notes,Age 1,Locus notes 2,GL,Age 2,SD,DD,Bd,Burnt?,Dlv/Blc/Dlt*,Sex,length of spur,link,Pathology?,Sequence #,Field Catalogue #,Bone Preservation 2,DC,Dp,Sequence # 2,Dmv/Bmc/Dmt*,Bp (unfused),GL (prox unfused),Glpe,BFp,GL (approx.),BG,LG,GLP,Hn,SLC,Bd(u),Bd (unfused),BPC,LO (unfused),DPA,SDO,LO,GL (unfused),Bp(u),GL(approx),Bt,Hd,BFd,GB,GH
http://opencontext.org/subjects/0FC309B9-F383-4419-9D60-1EDC2490AB0B,Bone GT-1546,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/EC67D1A3-5D5C-44F8-B5F5-486455AF49D9,Jordan,Petra Great Temple,Upper Temenos,Trenches 89 and 94,Locus 28,Seq. 94254,http://purl.obolibrary.org/obo/UBERON_0002414,lumbar vertebra,http://eol.org/pages/1642,Mammalia,,,3.0,Box 4,back,B110,"split down center, sagitally",med-lg mammal,,1.0,left half,vertebra/lumbar,2002-07-30 00:00:00,Yes,NA,,med-lg mammal,Sarah W. Kansa,,Yes,ESL/JIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/8419BC83-4945-4316-5456-F10FD2CEAD9B,Bone GT-1547,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/EC67D1A3-5D5C-44F8-B5F5-486455AF49D9,Jordan,Petra Great Temple,Upper Temenos,Trenches 89 and 94,Locus 28,Seq. 94254,http://purl.obolibrary.org/obo/UBERON_0002413,cervical vertebra,http://eol.org/pages/32609438,Sheep/goat,,,5.0,Box 4,back,B110,deeply sawn through on right side,Sheep/Goat,,1.0,"atlas, C",vertebra/cervical,2002-07-30 00:00:00,Yes,NA,,Ovis aries/Capra hircus,Sarah W. Kansa,,Yes,ESL/JIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/F50198EC-1D16-4CC8-21DA-0D19C889C15B,Bone GT-1548,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/EC67D1A3-5D5C-44F8-B5F5-486455AF49D9,Jordan,Petra Great Temple,Upper Temenos,Trenches 89 and 94,Locus 28,Seq. 94254,http://purl.obolibrary.org/obo/UBERON_0002413,cervical vertebra,http://eol.org/pages/32609438,Sheep/goat,http://purl.obolibrary.org/obo/UBERON_0003101,male organism,4.0,Box 4,back,B110,,Sheep/Goat,,1.0,"atlas, nC",vertebra/cervical,2002-07-30 00:00:00,Yes,NA,GT-1548 and GT-1549,Ovis aries/Capra hircus,Sarah W. Kansa,very robust,Yes,ESL/JIF,,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/1AA59C6F-2C38-440B-7CB8-397ACB2C495E,Bone GT-1549,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/EC67D1A3-5D5C-44F8-B5F5-486455AF49D9,Jordan,Petra Great Temple,Upper Temenos,Trenches 89 and 94,Locus 28,Seq. 94254,http://purl.obolibrary.org/obo/UBERON_0002413,cervical vertebra,http://eol.org/pages/32609438,Sheep/goat,,,1.0,Box 4,back,B110,,Sheep/Goat,,0.0,axis frag (cranial- dens),vertebra/cervical,2002-07-30 00:00:00,,NA,GT-1548 and GT-1549,Ovis aries/Capra hircus,Sarah W. Kansa,,,ESL/JIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/4FC68963-FD0D-40A9-B76B-C348C8335B9E,Bone GT-1550,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-22,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/EC67D1A3-5D5C-44F8-B5F5-486455AF49D9,Jordan,Petra Great Temple,Upper Temenos,Trenches 89 and 94,Locus 28,Seq. 94254,http://purl.obolibrary.org/obo/UBERON_0003128,cranium,http://eol.org/pages/4445650,Sus scrofa domesticus,,,,Box 4,head,B110,,Pig,,1.0,occipital and parietal frags,cranium,2002-07-30 00:00:00,,NA,,Sus scrofa,Sarah W. Kansa,,,ESL/JIF,,,,,,sutures unfused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/EC8BE90F-28D5-413B-C017-AAF6550668C6,Bone GT-1551,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/EC67D1A3-5D5C-44F8-B5F5-486455AF49D9,Jordan,Petra Great Temple,Upper Temenos,Trenches 89 and 94,Locus 28,Seq. 94254,http://purl.obolibrary.org/obo/UBERON_0000979,tibia,http://eol.org/pages/32609438,Sheep/goat,,,2.0,Box 4,upper hindlimb,B110,,Sheep/Goat,Right,1.0,dist shaft,tibia,2002-07-30 00:00:00,Yes,NA,,Ovis aries/Capra hircus,Sarah W. Kansa,,,ESL/JIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/DD820F64-E284-4899-43B7-881987BB1A62,Bone GT-1552,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/EC67D1A3-5D5C-44F8-B5F5-486455AF49D9,Jordan,Petra Great Temple,Upper Temenos,Trenches 89 and 94,Locus 28,Seq. 94254,http://purl.obolibrary.org/obo/UBERON_0001424,ulna,http://eol.org/pages/328660,"Capra hircus Linnaeus, 1758",,,2.0,Box 4,upper forelimb,B110,one small slice on prox-caudal side of olecranon,Goat,Right,1.0,prox shaft,ulna,2002-07-30 00:00:00,,NA,GT-1552 and GT-1553,Capra hircus,Sarah W. Kansa,,Yes,ESL/JIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/B3720635-417C-42A2-AE3D-B07679097A82,Bone GT-1553,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/EC67D1A3-5D5C-44F8-B5F5-486455AF49D9,Jordan,Petra Great Temple,Upper Temenos,Trenches 89 and 94,Locus 28,Seq. 94254,http://purl.obolibrary.org/obo/UBERON_0001423,radius bone,http://eol.org/pages/328660,"Capra hircus Linnaeus, 1758",,,2.0,Box 4,upper forelimb,B110,"small slices on medial border, near neck (at break on shaft)",Goat,Right,0.0,prox shaft,radius,2002-07-30 00:00:00,,NA,GT-1552 and GT-1553,Capra hircus,Sarah W. Kansa,,Yes,ESL/JIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/58B3888F-FF8F-4A9C-4B04-57E5BDB3FAD2,Bone GT-1554,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/EC67D1A3-5D5C-44F8-B5F5-486455AF49D9,Jordan,Petra Great Temple,Upper Temenos,Trenches 89 and 94,Locus 28,Seq. 94254,http://purl.obolibrary.org/obo/UBERON_0000979,tibia,http://eol.org/pages/1642,Mammalia,,,1.0,Box 4,upper hindlimb,B110,,medium-sized mammal,Left,1.0,prox epiph frag,tibia,2002-07-30 00:00:00,,NA,,medium-sized mammal,Sarah W. Kansa,,NO,ESL/JIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/72513394-5BCE-4A66-7751-A1C751C467A6,Bone GT-1555,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-22,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/EC67D1A3-5D5C-44F8-B5F5-486455AF49D9,Jordan,Petra Great Temple,Upper Temenos,Trenches 89 and 94,Locus 28,Seq. 94254,http://purl.obolibrary.org/obo/UBERON_0000976,humerus,http://eol.org/pages/1642,Mammalia,,,2.0,Box 4,upper forelimb,B110,,small-medium mammal,Right,1.0,shaft-cylinder,humerus,2002-07-30 00:00:00,,NA,,small-medium mammal,Sarah W. Kansa,,,ESL/JIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/991365A7-B7D7-48DB-1F53-B4A30A6D4B68,Bone GT-1556,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/EC67D1A3-5D5C-44F8-B5F5-486455AF49D9,Jordan,Petra Great Temple,Upper Temenos,Trenches 89 and 94,Locus 28,Seq. 94254,http://purl.obolibrary.org/obo/UBERON_0000976,humerus,http://eol.org/pages/32609438,Sheep/goat,,,2.0,Box 4,upper forelimb,B110,light horiz slices on cranial shaft,Sheep/Goat,Right,1.0,dist shaft,humerus,2002-07-30 00:00:00,Yes,NA,,Ovis aries/Capra hircus,Sarah W. Kansa,,,ESL/JIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/343EAD68-6A64-4971-020B-6DAE96D1829C,Bone GT-1557,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-22,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/EC67D1A3-5D5C-44F8-B5F5-486455AF49D9,Jordan,Petra Great Temple,Upper Temenos,Trenches 89 and 94,Locus 28,Seq. 94254,http://purl.obolibrary.org/obo/UBERON_0000976,humerus,http://eol.org/pages/328660,"Capra hircus Linnaeus, 1758",,,3.0,Box 4,upper forelimb,B110,,Goat,Left,1.0,dist shaft,humerus,2002-07-30 00:00:00,Yes,NA,,Capra hircus,Sarah W. Kansa,,,ESL/JIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/CF056770-9B4F-4093-F40D-BF9E1A1EB429,Bone GT-1558,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/EC67D1A3-5D5C-44F8-B5F5-486455AF49D9,Jordan,Petra Great Temple,Upper Temenos,Trenches 89 and 94,Locus 28,Seq. 94254,http://purl.obolibrary.org/obo/UBERON_0000979,tibia,http://eol.org/pages/1642,Mammalia,,,2.0,Box 4,upper hindlimb,B110,,small-medium mammal,Left,1.0,shaft-cylinder,tibia,2002-07-30 00:00:00,,NA,,small-medium mammal,Sarah W. Kansa,,,ESL/JIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/1A6C2F90-AE28-4E5E-7676-19E0DBCB0E91,Bone GT-1559,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/EC67D1A3-5D5C-44F8-B5F5-486455AF49D9,Jordan,Petra Great Temple,Upper Temenos,Trenches 89 and 94,Locus 28,Seq. 94254,http://purl.obolibrary.org/obo/UBERON_0000981,femur,http://eol.org/pages/32609438,Sheep/goat,,,2.0,Box 4,hindlimb,B110,,Sheep/Goat,Left,1.0,dist shaft,femur,2002-07-30 00:00:00,Yes,NA,,Ovis aries/Capra hircus,Sarah W. Kansa,,,ESL/JIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/F0F24545-DE6D-438F-3FB3-FD270B9B5DCE,Bone GT-2656,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/BA197693-1E28-48EF-32D3-8C7570BD21E6,Jordan,Petra Great Temple,Lower Temenos,Special Project 20,Locus 11?,Seq. 2045,,,,,,,,Box 9,,B13,,,,5.0,,,1995-06-23 00:00:00,,B2007,,Unidentified frags,Sarah W. Kansa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/BC8DD65C-60E4-4702-F3B8-D8018334DA9F,Bone GT-0269,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/B9F25DE1-B445-49A7-4E39-EBA473C5634B,Jordan,Petra Great Temple,Lower Temenos,Trench 17 Part I and Special Project 25,Locus 5,Seq. 3020,,,,,,,,Box 6,,B3002,,,,11.0,,,1995-06-26 00:00:00,,B24,,Unidentified frags,Sarah W. Kansa,,,JJB,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/D3EB41F1-2DE8-48B9-52A2-6929F29CE3C3,Bone GT-0363,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/B807D8FA-C4C4-4010-B159-5AA33AAAEEBB,Jordan,Petra Great Temple,Lower Temenos,Trench 17 Part I and Special Project 25,Locus 5,Seq. 3028,http://purl.obolibrary.org/obo/UBERON_0004301,middle phalanx,http://eol.org/pages/32609438,Sheep/goat,,,5.0,Box 6,feet,B3004,,Sheep/Goat,,1.0,COMPLETE,phalanx 2,1995-06-27 00:00:00,,B26,,Ovis aries/Capra hircus,Sarah W. Kansa,,Yes,LP/FR,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/E5F06315-4713-4D6F-44E4-C8732E78FCBA,Bone GT-0364,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/B807D8FA-C4C4-4010-B159-5AA33AAAEEBB,Jordan,Petra Great Temple,Lower Temenos,Trench 17 Part I and Special Project 25,Locus 5,Seq. 3028,http://purl.obolibrary.org/obo/UBERON_0001272,innominate bone,http://eol.org/pages/32609438,Sheep/goat,,,1.0,Box 6,upper hindlimb,B3004,,Sheep/Goat,Left,1.0,acetab area and pubis,innominate,1995-06-27 00:00:00,,B26,,Ovis aries/Capra hircus,Sarah W. Kansa,,Yes,LP/FR,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/A7F4AD34-00E5-45F1-9686-397850685431,Bone GT-0365,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/B807D8FA-C4C4-4010-B159-5AA33AAAEEBB,Jordan,Petra Great Temple,Lower Temenos,Trench 17 Part I and Special Project 25,Locus 5,Seq. 3028,,,,,,,,Box 6,,B3004,,,,18.0,,,1995-06-27 00:00:00,,B26,,Unidentified frags,Sarah W. Kansa,,,LP/FR,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/763C48DD-B30F-45BD-3573-8E8E9FEEDE18,Bone GT-0090,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/3B6B7694-114D-4340-96F4-D27F3929CEC7,Jordan,Petra Great Temple,Lower Temenos,Trench 17 Part I and Special Project 25,Locus 6,Seq. 3038,http://purl.obolibrary.org/obo/UBERON_0002228,rib,http://eol.org/pages/1642,Mammalia,,,1.0,Box 6,back,B3065,,medium-sized mammal,,1.0,Neck,Rib,1969-12-31 16:00:00,,B28,,medium-sized mammal,Sarah W. Kansa,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/36F021FB-5E97-4919-5AEE-F6A31A6A6CA7,Bone GT-0091,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-22,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/3B6B7694-114D-4340-96F4-D27F3929CEC7,Jordan,Petra Great Temple,Lower Temenos,Trench 17 Part I and Special Project 25,Locus 6,Seq. 3038,,,http://eol.org/pages/32609438,Sheep/goat,,,1.0,Box 6,feet,B3065,,Sheep/Goat,NA,1.0,shaft-cylinder,metatarsal,1969-12-31 16:00:00,,B28,,Ovis aries/Capra hircus,Sarah W. Kansa,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/A8B3F80C-5941-4998-0B57-21EA8C6449E4,Bone GT-0092,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/3B6B7694-114D-4340-96F4-D27F3929CEC7,Jordan,Petra Great Temple,Lower Temenos,Trench 17 Part I and Special Project 25,Locus 6,Seq. 3038,http://purl.obolibrary.org/obo/UBERON_0001474,bone,,,,,,Box 6,,B3065,,,,20.0,,"many frags come from one lg m long bone (modern breaks)- these were all counted as ""1""",1969-12-31 16:00:00,,B28,,Unidentified frags,Sarah W. Kansa,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/D59B42B5-A44E-4C2E-C85C-013633CED87F,Bone GT-0330,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/80418D3D-8FAB-4324-C10F-B417CF4E0E2B,Jordan,Petra Great Temple,Lower Temenos,Trench 5,Locus 62,Seq. 5006,http://purl.obolibrary.org/obo/UBERON_0004302,proximal phalanx,http://eol.org/pages/7678,Artiodactyla,,,1.0,Box 6,feet,B5001,,medium-sized ungulate,,1.0,dist frag,phalanx 1,1995-06-19 00:00:00,,B1,,medium-sized ungulate,Sarah W. Kansa,possibly deer,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/DA4A8005-97B9-4E53-8675-9D6F2EBA1698,Bone GT-0331,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/80418D3D-8FAB-4324-C10F-B417CF4E0E2B,Jordan,Petra Great Temple,Lower Temenos,Trench 5,Locus 62,Seq. 5006,,,,,,,,Box 6,,B5001,,,,2.0,,,1995-06-19 00:00:00,,B1,,Unidentified frags,Sarah W. Kansa,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/21DE236C-31AD-46B0-8295-EB35D7D2CADA,Bone GT-0388,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/E3489760-C1F4-4A77-E684-6A72FD62F821,Jordan,Petra Great Temple,Lower Temenos,Trench 5,Locus 65,Seq. 5008,,,,,,,,Box 6,,B5002,,,,2.0,,,1995-06-20 00:00:00,,b6,,Unidentified frags,Sarah W. Kansa,,,JR/JB/LH,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/E886DAA7-6092-4303-751F-DDFA03C7D70A,Bone GT-0194,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/9C870935-2754-4332-C954-EC81FE47BE01,Jordan,Petra Great Temple,Lower Temenos,Trench 5 Part II,Locus 67,Seq. 5017,http://purl.obolibrary.org/obo/UBERON_0003128,cranium,http://eol.org/pages/4445650,Sus scrofa domesticus,,,,Box 6,head,B5003,,Pig,Left,1.0,frontal bone w/orbit,cranium,1995-06-21 00:00:00,,B10,,Sus scrofa,Sarah W. Kansa,,,-,-,,,,,young- not fused to parietal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/ED3D75C4-92D8-435F-9B06-1E2C7247DB4A,Bone GT-1994,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/0696E763-ED6E-47E7-7FCC-A63FF7995A1D,Jordan,Petra Great Temple,Lower Temenos,Trench 71,Locus 18 & 24,Seq. 71434,,,,,,,,Box 7,,B00-10,,,,1.0,,,2000-07-11 00:00:00,,B30,,Unidentified frags,Sarah W. Kansa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/A876B550-A988-4C3D-B742-BE5F6EB3C003,Bone GT-1995,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/0696E763-ED6E-47E7-7FCC-A63FF7995A1D,Jordan,Petra Great Temple,Lower Temenos,Trench 71,Locus 18 & 24,Seq. 71434,,,http://eol.org/pages/32609438,Sheep/goat,,,3.0,Box 7,feet,B00-10,,Sheep/Goat,Right,1.0,dist shaft,metatarsal,2000-07-11 00:00:00,Yes,B30,,Ovis aries/Capra hircus,Sarah W. Kansa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/97DE7FE9-B4CA-41AB-5939-029469E552BA,Bone GT-3126,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/6B9733CE-AC21-4AEB-230E-5DCA0DBEE44D,Jordan,Petra Great Temple,Lower Temenos,Trench 79,Locus none provided,Seq. 79053,http://purl.obolibrary.org/obo/UBERON_0003268,tooth of lower jaw,http://eol.org/pages/328699,"Bos taurus Linnaeus, 1758",,,,Box 8,head,B01-19,,cattle,Right,1.0,Incisor,mandibular tooth,2001-06-13 00:00:00,,NA,,Bos taurus,Sarah W. Kansa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/23AAE4DC-AF5B-4EDE-5255-2F893DB38A22,Bone GT-0369,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/219391B7-2B9A-439B-4D51-06A5B65078DE,Jordan,Petra Great Temple,Lower Temenos,"Trenches 14, 20 and Special Projects 22, 24 and 29",Locus 10,Seq. 110,http://purl.obolibrary.org/obo/UBERON_0002413,cervical vertebra,http://eol.org/pages/7678,Artiodactyla,,,4.0,Box 6,back,B14,,medium-sized ungulate,,1.0,nc,vertebra/cervical,1995-07-10 00:00:00,NO,B68,,medium-sized ungulate,Sarah W. Kansa,,NO,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
